score_read,score_math,gender,birth,lunch,ethnicity,class_type,school,degree,ladder,experience,t_ethnicity,schooldistrict_id,school_id
443.0,463.0,female,1980 Q3,non-free,cauc,regular,rural,bachelor,level1,20.0,cauc,31.0,64.0
414.0,463.0,female,1980 Q1,free,afam,small,inner-city,bachelor,,14.0,afam,11.0,33.0
453.0,489.0,male,1980 Q2,non-free,cauc,small,suburban,master,level1,4.0,cauc,18.0,46.0
418.0,434.0,female,1980 Q3,free,afam,regular+aide,inner-city,master,level1,17.0,cauc,11.0,16.0
425.0,602.0,male,1980 Q1,free,afam,small,inner-city,bachelor,probation,9.0,afam,11.0,22.0
437.0,506.0,male,1979 Q1,free,afam,regular,rural,master,level1,15.0,cauc,5.0,7.0
428.0,500.0,female,1980 Q2,non-free,cauc,regular,suburban,bachelor,level1,8.0,cauc,4.0,4.0
,,male,1980 Q1,free,afam,regular,inner-city,master,probation,6.0,cauc,11.0,33.0
400.0,412.0,male,1980 Q3,free,afam,regular,inner-city,bachelor,level1,12.0,cauc,18.0,45.0
397.0,434.0,male,1980 Q1,free,afam,regular+aide,inner-city,bachelor,level1,6.0,cauc,11.0,16.0
390.0,444.0,male,1980 Q2,free,afam,regular,suburban,bachelor,level1,0.0,cauc,11.0,17.0
403.0,412.0,female,1980 Q3,free,cauc,regular+aide,rural,master,level1,3.0,cauc,41.0,78.0
430.0,473.0,female,1980 Q2,free,cauc,small,rural,bachelor,level1,19.0,cauc,31.0,64.0
440.0,468.0,female,1980 Q3,free,cauc,regular+aide,rural,master,level1,21.0,cauc,16.0,40.0
421.0,449.0,male,1980 Q2,free,afam,small,inner-city,bachelor,apprentice,1.0,cauc,11.0,33.0
448.0,459.0,female,1979 Q4,non-free,cauc,regular,suburban,bachelor,probation,14.0,cauc,18.0,42.0
476.0,547.0,female,1980 Q3,non-free,cauc,regular,rural,bachelor,level2,10.0,cauc,34.0,68.0
397.0,434.0,male,1980 Q1,free,afam,small,inner-city,bachelor,level1,14.0,cauc,11.0,32.0
483.0,520.0,female,1980 Q3,non-free,cauc,small,rural,bachelor,,1.0,cauc,37.0,73.0
416.0,412.0,female,1979 Q4,non-free,cauc,regular,rural,bachelor,level1,8.0,cauc,4.0,5.0
434.0,494.0,female,1980 Q1,free,afam,regular,suburban,bachelor,,18.0,afam,11.0,25.0
416.0,454.0,female,1980 Q3,free,afam,small,inner-city,bachelor,apprentice,2.0,afam,11.0,16.0
,,male,1980 Q1,free,afam,regular,inner-city,bachelor,,6.0,afam,11.0,27.0
510.0,559.0,male,1980 Q2,non-free,cauc,regular+aide,rural,bachelor,level1,13.0,cauc,8.0,11.0
565.0,559.0,female,1979 Q4,non-free,cauc,regular,urban,bachelor,level1,3.0,cauc,7.0,10.0
437.0,528.0,female,1980 Q3,non-free,cauc,regular,suburban,master,level3,15.0,cauc,17.0,41.0
,,male,1980 Q3,free,afam,regular+aide,inner-city,bachelor,level1,11.0,cauc,11.0,31.0
451.0,500.0,female,1980 Q3,non-free,cauc,small,suburban,master,level1,14.0,afam,11.0,21.0
,,female,1979 Q4,free,cauc,small,rural,bachelor,level1,4.0,cauc,10.0,13.0
416.0,444.0,male,1980 Q2,free,afam,regular,inner-city,bachelor,,10.0,afam,11.0,18.0
424.0,489.0,male,1979 Q4,free,cauc,regular+aide,rural,bachelor,level1,6.0,cauc,10.0,13.0
398.0,454.0,male,1980 Q2,free,afam,regular+aide,inner-city,bachelor,probation,0.0,cauc,11.0,19.0
408.0,454.0,female,1979 Q4,free,cauc,regular,rural,bachelor,level1,16.0,cauc,29.0,62.0
414.0,444.0,female,1979 Q4,free,afam,regular,inner-city,bachelor,,10.0,afam,11.0,18.0
416.0,506.0,male,1979 Q4,non-free,cauc,regular+aide,rural,master,level1,13.0,cauc,40.0,76.0
487.0,547.0,male,1980 Q3,non-free,cauc,small,rural,bachelor,level1,6.0,cauc,35.0,69.0
430.0,478.0,female,1980 Q2,non-free,cauc,regular,rural,master,level1,12.0,cauc,36.0,72.0
,,male,1980 Q1,free,afam,regular+aide,suburban,master,level1,15.0,afam,11.0,21.0
468.0,559.0,male,1979 Q4,non-free,cauc,regular+aide,suburban,bachelor,level1,7.0,cauc,22.0,54.0
,,male,1980 Q1,free,cauc,regular+aide,rural,master,level1,21.0,cauc,16.0,40.0
418.0,463.0,female,1978 Q4,free,cauc,regular+aide,rural,master,level1,8.0,cauc,38.0,74.0
393.0,423.0,male,1980 Q1,free,afam,regular,inner-city,bachelor,level1,6.0,afam,11.0,19.0
447.0,513.0,male,1980 Q1,free,cauc,small,rural,bachelor,,6.0,cauc,21.0,50.0
458.0,484.0,male,1980 Q2,free,cauc,regular,rural,bachelor,,5.0,cauc,1.0,1.0
522.0,602.0,female,1980 Q4,non-free,afam,small,inner-city,bachelor,level1,3.0,afam,11.0,22.0
467.0,384.0,male,1980 Q1,free,afam,regular,inner-city,bachelor,level1,12.0,afam,11.0,27.0
458.0,494.0,male,1979 Q4,free,afam,regular+aide,inner-city,master,level1,17.0,cauc,11.0,29.0
431.0,506.0,female,1979 Q3,non-free,cauc,regular,rural,master,level1,17.0,cauc,12.0,34.0
384.0,375.0,male,1980 Q2,non-free,cauc,regular+aide,rural,bachelor,level1,7.0,cauc,24.0,56.0
408.0,468.0,male,1980 Q2,free,afam,regular,inner-city,bachelor,level1,5.0,cauc,11.0,29.0
465.0,536.0,female,1980 Q1,non-free,cauc,regular,rural,bachelor,level1,11.0,cauc,21.0,49.0
416.0,484.0,female,1980 Q2,free,cauc,small,rural,bachelor,level1,4.0,cauc,16.0,40.0
416.0,454.0,male,1980 Q1,free,cauc,regular,rural,bachelor,,4.0,cauc,12.0,35.0
398.0,375.0,male,1980 Q3,non-free,cauc,regular,rural,master,level1,6.0,cauc,30.0,63.0
407.0,463.0,male,1979 Q3,free,cauc,regular,urban,master+,level1,13.0,cauc,27.0,60.0
413.0,434.0,male,1980 Q2,free,cauc,regular,urban,bachelor,level1,8.0,cauc,6.0,9.0
398.0,449.0,male,1979 Q4,free,cauc,regular+aide,rural,master,level1,5.0,cauc,15.0,39.0
,,male,1979 Q2,free,afam,small,rural,bachelor,level1,5.0,cauc,41.0,79.0
,,female,1980 Q1,free,afam,small,rural,bachelor,level1,12.0,cauc,38.0,74.0
439.0,602.0,female,1979 Q4,non-free,cauc,small,rural,bachelor,level1,12.0,cauc,21.0,50.0
416.0,449.0,female,1980 Q2,non-free,cauc,small,urban,bachelor,probation,1.0,cauc,13.0,37.0
434.0,484.0,male,1980 Q1,non-free,afam,regular+aide,suburban,master,level1,10.0,cauc,11.0,24.0
447.0,484.0,male,1979 Q4,free,afam,regular+aide,inner-city,master,level1,5.0,cauc,11.0,33.0
421.0,468.0,male,1980 Q2,non-free,cauc,regular+aide,urban,master,level1,12.0,cauc,7.0,10.0
445.0,536.0,female,1980 Q1,free,afam,regular,suburban,bachelor,,18.0,afam,11.0,25.0
465.0,559.0,male,1980 Q1,non-free,cauc,regular+aide,rural,master,level1,12.0,cauc,21.0,50.0
398.0,434.0,male,1980 Q2,free,cauc,regular,inner-city,bachelor,level1,9.0,afam,11.0,18.0
458.0,478.0,female,1980 Q1,non-free,cauc,small,suburban,bachelor,,10.0,afam,22.0,51.0
431.0,463.0,female,1980 Q2,non-free,cauc,regular+aide,rural,bachelor,level1,13.0,cauc,32.0,66.0
428.0,463.0,female,1980 Q3,free,afam,small,inner-city,bachelor,apprentice,2.0,cauc,11.0,30.0
447.0,528.0,female,1980 Q1,non-free,cauc,regular+aide,rural,bachelor,level1,6.0,cauc,10.0,13.0
492.0,536.0,male,1980 Q3,non-free,cauc,small,rural,bachelor,level1,11.0,cauc,8.0,11.0
405.0,429.0,male,1979 Q4,free,cauc,regular,rural,bachelor,level1,16.0,cauc,29.0,62.0
,,male,1979 Q4,non-free,cauc,small,inner-city,master,level1,10.0,afam,11.0,18.0
413.0,449.0,female,1980 Q2,free,afam,small,inner-city,bachelor,apprentice,2.0,cauc,11.0,19.0
430.0,473.0,male,1980 Q3,free,cauc,small,rural,bachelor,level1,9.0,cauc,3.0,3.0
428.0,473.0,female,1980 Q3,non-free,cauc,regular+aide,rural,master,level1,12.0,cauc,6.0,8.0
424.0,412.0,female,1980 Q1,non-free,cauc,small,rural,bachelor,,12.0,cauc,12.0,34.0
433.0,528.0,male,1980 Q1,free,cauc,small,urban,master,level1,17.0,cauc,20.0,48.0
428.0,500.0,female,1979 Q4,free,cauc,regular+aide,urban,,,,,20.0,48.0
470.0,506.0,female,1980 Q2,non-free,cauc,regular,suburban,master,level1,12.0,cauc,22.0,52.0
425.0,449.0,male,1980 Q3,free,cauc,regular,rural,master,level1,4.0,cauc,42.0,80.0
447.0,506.0,male,1980 Q1,non-free,cauc,regular+aide,rural,master,level1,7.0,cauc,30.0,63.0
474.0,494.0,male,1980 Q3,non-free,cauc,regular,suburban,master,level1,13.0,cauc,22.0,54.0
447.0,520.0,female,1980 Q2,free,afam,regular,inner-city,bachelor,,9.0,afam,11.0,28.0
402.0,459.0,male,1980 Q3,free,afam,small,inner-city,bachelor,,3.0,cauc,18.0,45.0
439.0,513.0,female,1980 Q3,non-free,cauc,small,rural,bachelor,level1,20.0,cauc,36.0,71.0
538.0,626.0,female,1980 Q1,free,afam,small,inner-city,master,level1,13.0,afam,11.0,14.0
382.0,405.0,female,1978 Q4,free,afam,regular+aide,rural,bachelor,level2,9.0,cauc,5.0,7.0
443.0,576.0,male,1979 Q4,free,afam,regular,suburban,master,level1,24.0,cauc,18.0,44.0
470.0,478.0,male,1980 Q1,non-free,cauc,regular+aide,urban,bachelor,level1,14.0,cauc,6.0,9.0
472.0,506.0,female,1980 Q3,free,cauc,regular+aide,rural,master,level1,8.0,cauc,14.0,38.0
474.0,536.0,male,1980 Q1,non-free,afam,regular+aide,inner-city,bachelor,level1,10.0,afam,11.0,27.0
442.0,468.0,female,1979 Q3,free,cauc,regular,rural,bachelor,probation,0.0,cauc,5.0,7.0
,,female,1980 Q3,non-free,cauc,regular+aide,rural,bachelor,level1,7.0,cauc,24.0,56.0
445.0,528.0,male,1980 Q2,free,cauc,regular+aide,rural,bachelor,level1,14.0,cauc,35.0,70.0
458.0,559.0,male,1979 Q4,non-free,cauc,regular+aide,rural,master,level1,11.0,cauc,39.0,75.0
458.0,520.0,male,1979 Q4,non-free,cauc,small,urban,bachelor,level1,13.0,cauc,6.0,9.0
418.0,418.0,female,1980 Q1,non-free,cauc,regular,rural,master,level1,17.0,cauc,12.0,34.0
421.0,459.0,male,1979 Q3,non-free,cauc,small,suburban,master,level1,20.0,cauc,11.0,17.0
422.0,449.0,male,1979 Q3,non-free,cauc,regular,suburban,bachelor,,3.0,cauc,18.0,43.0
402.0,454.0,male,1980 Q3,non-free,cauc,regular+aide,urban,master,level1,8.0,cauc,26.0,59.0
458.0,484.0,male,1980 Q3,non-free,cauc,regular,urban,bachelor,level1,3.0,cauc,7.0,10.0
,484.0,female,1980 Q1,non-free,afam,small,suburban,bachelor,level1,3.0,cauc,18.0,44.0
,,male,1980 Q2,free,cauc,small,rural,bachelor,level1,16.0,cauc,36.0,72.0
397.0,459.0,male,1980 Q1,non-free,afam,regular,suburban,bachelor,level1,6.0,cauc,11.0,24.0
538.0,576.0,female,1980 Q1,free,cauc,regular+aide,rural,master,level1,11.0,cauc,39.0,75.0
,,male,1980 Q3,non-free,cauc,regular,rural,bachelor,level1,16.0,cauc,29.0,62.0
434.0,478.0,female,1980 Q3,non-free,cauc,small,suburban,bachelor,,15.0,cauc,18.0,43.0
460.0,559.0,female,1979 Q4,non-free,cauc,regular+aide,rural,master,level1,13.0,cauc,40.0,76.0
408.0,494.0,female,1980 Q1,free,afam,regular+aide,suburban,bachelor,level1,8.0,afam,11.0,17.0
455.0,520.0,female,1979 Q4,non-free,cauc,regular,rural,bachelor,level1,2.0,cauc,40.0,76.0
407.0,434.0,female,1980 Q1,free,cauc,regular,rural,master,level1,13.0,cauc,21.0,50.0
413.0,439.0,male,1980 Q3,non-free,cauc,regular,inner-city,bachelor,level1,9.0,afam,11.0,18.0
470.0,536.0,female,1980 Q3,free,cauc,small,rural,bachelor,level1,7.0,cauc,30.0,63.0
421.0,478.0,male,1980 Q2,non-free,cauc,small,rural,bachelor,level1,15.0,cauc,23.0,55.0
,,female,1980 Q2,free,cauc,regular,rural,bachelor,level1,4.0,cauc,15.0,39.0
400.0,399.0,female,1980 Q1,free,cauc,regular,rural,bachelor,level1,20.0,cauc,31.0,64.0
408.0,513.0,female,1980 Q2,free,cauc,regular+aide,suburban,bachelor,,0.0,cauc,18.0,44.0
514.0,547.0,male,1979 Q4,non-free,cauc,regular,urban,bachelor,probation,0.0,cauc,26.0,59.0
397.0,434.0,male,1980 Q1,free,afam,small,inner-city,bachelor,,2.0,cauc,11.0,28.0
443.0,468.0,male,1980 Q1,non-free,cauc,small,urban,bachelor,apprentice,1.0,cauc,27.0,60.0
436.0,536.0,female,1980 Q1,non-free,cauc,regular,rural,bachelor,level1,8.0,cauc,36.0,72.0
428.0,454.0,male,1979 Q4,non-free,cauc,regular,rural,bachelor,,4.0,cauc,12.0,35.0
503.0,468.0,female,1980 Q1,free,afam,regular+aide,inner-city,bachelor,probation,0.0,cauc,11.0,19.0
443.0,559.0,male,1980 Q3,non-free,cauc,regular,rural,bachelor,level1,8.0,cauc,3.0,3.0
428.0,439.0,male,1980 Q3,free,afam,regular+aide,inner-city,master,level1,22.0,cauc,11.0,33.0
411.0,444.0,male,1980 Q3,non-free,cauc,regular+aide,rural,bachelor,level1,13.0,cauc,32.0,66.0
,,male,1980 Q1,non-free,cauc,regular+aide,suburban,bachelor,level1,8.0,afam,11.0,17.0
,,female,1980 Q4,free,afam,regular,inner-city,bachelor,,9.0,afam,11.0,28.0
391.0,392.0,male,1979 Q3,free,afam,regular,inner-city,master+,level1,8.0,cauc,11.0,16.0
487.0,547.0,female,1980 Q3,non-free,cauc,regular+aide,suburban,bachelor,level1,7.0,cauc,22.0,54.0
451.0,500.0,female,1980 Q1,non-free,cauc,small,urban,bachelor,level1,11.0,cauc,26.0,59.0
424.0,559.0,male,1979 Q4,non-free,cauc,regular,rural,bachelor,level1,19.0,cauc,37.0,73.0
419.0,484.0,male,1980 Q2,non-free,cauc,regular,rural,master,level1,8.0,cauc,41.0,78.0
436.0,520.0,female,1980 Q1,non-free,asian,regular,suburban,bachelor,level1,0.0,cauc,11.0,17.0
413.0,429.0,female,1980 Q2,free,cauc,regular+aide,rural,bachelor,level1,15.0,cauc,19.0,47.0
388.0,405.0,male,1979 Q4,free,afam,regular,inner-city,bachelor,,2.0,cauc,11.0,32.0
478.0,484.0,female,1980 Q3,non-free,cauc,regular,rural,bachelor,level1,10.0,cauc,30.0,63.0
425.0,506.0,male,1980 Q3,non-free,cauc,regular,urban,master,level1,4.0,cauc,20.0,48.0
430.0,489.0,male,1980 Q2,non-free,cauc,regular+aide,suburban,bachelor,level1,17.0,cauc,18.0,43.0
,,female,1979 Q4,non-free,afam,regular,inner-city,bachelor,,6.0,afam,11.0,27.0
532.0,626.0,female,1980 Q1,non-free,cauc,regular,suburban,bachelor,probation,14.0,cauc,18.0,42.0
483.0,626.0,female,1980 Q1,non-free,afam,regular+aide,suburban,bachelor,level1,5.0,afam,11.0,21.0
395.0,405.0,female,1980 Q1,free,afam,small,inner-city,bachelor,,3.0,cauc,18.0,45.0
456.0,528.0,male,1980 Q1,non-free,cauc,regular+aide,suburban,master,level1,14.0,cauc,12.0,36.0
460.0,489.0,female,1980 Q3,non-free,cauc,regular,urban,bachelor,level1,8.0,cauc,6.0,9.0
433.0,506.0,female,1979 Q4,non-free,afam,small,suburban,bachelor,level2,13.0,cauc,11.0,24.0
,,male,1980 Q1,free,cauc,regular+aide,rural,bachelor,level1,14.0,cauc,37.0,73.0
395.0,494.0,male,1980 Q2,free,cauc,regular+aide,rural,bachelor,,2.0,cauc,36.0,71.0
447.0,494.0,female,1980 Q2,non-free,cauc,regular+aide,suburban,master,level1,15.0,afam,11.0,21.0
384.0,405.0,female,1980 Q2,non-free,cauc,small,suburban,bachelor,probation,0.0,cauc,18.0,43.0
514.0,528.0,male,1979 Q4,free,afam,regular+aide,inner-city,master,apprentice,24.0,cauc,11.0,30.0
427.0,520.0,female,1980 Q1,non-free,cauc,small,rural,bachelor,level1,3.0,cauc,39.0,75.0
407.0,449.0,male,1980 Q2,non-free,cauc,regular,rural,master,level1,13.0,cauc,23.0,55.0
,489.0,female,1980 Q2,non-free,cauc,small,suburban,bachelor,,0.0,cauc,18.0,42.0
425.0,484.0,female,1980 Q2,non-free,cauc,regular,rural,bachelor,,5.0,cauc,1.0,1.0
402.0,439.0,male,1980 Q3,non-free,cauc,regular+aide,suburban,bachelor,probation,0.0,cauc,18.0,46.0
439.0,439.0,male,1980 Q1,free,afam,regular,rural,master,level1,6.0,cauc,30.0,63.0
421.0,463.0,female,1980 Q3,free,afam,regular+aide,inner-city,master,level1,10.0,afam,11.0,28.0
405.0,444.0,male,1980 Q1,free,cauc,regular+aide,urban,bachelor,level1,13.0,cauc,20.0,48.0
,,female,1979 Q4,non-free,cauc,regular+aide,suburban,bachelor,,2.0,cauc,11.0,25.0
407.0,449.0,male,1979 Q4,free,cauc,regular+aide,urban,bachelor,level1,17.0,cauc,2.0,2.0
451.0,520.0,male,1980 Q3,non-free,cauc,regular+aide,rural,master,level1,6.0,cauc,35.0,69.0
433.0,528.0,male,1980 Q1,free,cauc,regular+aide,urban,,,,,20.0,48.0
485.0,559.0,female,1980 Q3,non-free,cauc,small,suburban,master,level1,14.0,afam,11.0,21.0
400.0,429.0,female,1980 Q3,free,afam,small,inner-city,bachelor,apprentice,1.0,afam,11.0,16.0
451.0,513.0,male,1980 Q1,free,cauc,regular+aide,rural,bachelor,level1,8.0,cauc,4.0,5.0
410.0,473.0,male,1980 Q3,free,afam,regular,suburban,bachelor,,4.0,cauc,11.0,20.0
448.0,513.0,male,1979 Q4,non-free,cauc,regular+aide,suburban,bachelor,level1,17.0,cauc,25.0,58.0
437.0,489.0,male,1980 Q2,free,afam,small,inner-city,master,level3,12.0,cauc,11.0,15.0
483.0,520.0,female,1979 Q4,non-free,cauc,small,rural,bachelor,level1,11.0,cauc,8.0,11.0
407.0,444.0,male,1980 Q3,non-free,cauc,regular,suburban,bachelor,level1,8.0,cauc,4.0,4.0
424.0,459.0,female,1979 Q4,free,cauc,regular+aide,rural,bachelor,level1,12.0,cauc,9.0,12.0
460.0,559.0,male,1980 Q3,free,cauc,regular+aide,suburban,master,level1,15.0,afam,11.0,21.0
427.0,444.0,female,1980 Q3,free,afam,regular,urban,bachelor,level1,5.0,cauc,13.0,37.0
439.0,520.0,female,1979 Q4,free,cauc,regular,rural,bachelor,level1,4.0,cauc,15.0,39.0
443.0,520.0,male,1979 Q4,non-free,cauc,regular,suburban,bachelor,probation,14.0,cauc,18.0,42.0
487.0,559.0,female,1980 Q3,free,cauc,regular,rural,bachelor,level2,10.0,cauc,34.0,68.0
510.0,520.0,male,1979 Q4,non-free,cauc,small,suburban,bachelor,,15.0,cauc,18.0,43.0
478.0,494.0,female,1980 Q3,free,cauc,regular+aide,urban,bachelor,level1,14.0,cauc,6.0,9.0
470.0,463.0,female,1980 Q3,non-free,cauc,regular+aide,urban,bachelor,level1,11.0,cauc,6.0,9.0
439.0,454.0,male,1980 Q3,non-free,cauc,regular+aide,rural,bachelor,,9.0,cauc,1.0,1.0
439.0,489.0,female,1980 Q2,non-free,cauc,regular+aide,rural,master,level1,20.0,cauc,3.0,3.0
453.0,528.0,female,1980 Q3,non-free,cauc,small,urban,bachelor,level1,13.0,cauc,6.0,9.0
422.0,547.0,female,1979 Q4,non-free,cauc,regular,suburban,bachelor,level1,0.0,cauc,11.0,17.0
407.0,473.0,male,1979 Q1,free,cauc,regular+aide,rural,master,level1,12.0,cauc,41.0,79.0
408.0,439.0,female,1980 Q2,free,afam,regular+aide,suburban,bachelor,,0.0,cauc,18.0,44.0
443.0,547.0,female,1979 Q4,free,afam,regular+aide,inner-city,bachelor,apprentice,1.0,cauc,11.0,19.0
554.0,520.0,female,1980 Q1,non-free,cauc,regular,suburban,master,level1,12.0,cauc,22.0,52.0
395.0,489.0,male,1980 Q3,free,cauc,regular+aide,rural,master,level1,11.0,cauc,39.0,75.0
411.0,412.0,male,1980 Q3,free,cauc,regular,rural,master,level1,11.0,cauc,39.0,75.0
451.0,536.0,male,1979 Q2,non-free,cauc,regular+aide,rural,bachelor,level1,15.0,cauc,19.0,47.0
431.0,528.0,female,1980 Q1,free,afam,regular,suburban,master,level1,24.0,cauc,18.0,44.0
419.0,468.0,male,1979 Q3,free,cauc,regular+aide,rural,master,level1,8.0,cauc,24.0,57.0
431.0,463.0,male,1980 Q1,free,cauc,regular,rural,master,level1,12.0,cauc,36.0,72.0
414.0,423.0,female,1980 Q3,free,afam,regular+aide,urban,bachelor,apprentice,5.0,cauc,27.0,60.0
460.0,478.0,female,1980 Q3,non-free,cauc,regular+aide,rural,master,level1,20.0,cauc,3.0,3.0
522.0,484.0,female,1980 Q2,free,afam,regular+aide,inner-city,bachelor,probation,0.0,cauc,11.0,19.0
422.0,506.0,female,1980 Q3,free,cauc,regular+aide,suburban,bachelor,,2.0,cauc,11.0,25.0
407.0,423.0,male,1980 Q3,free,afam,regular,suburban,bachelor,level1,6.0,cauc,11.0,24.0
436.0,484.0,female,1980 Q2,free,cauc,regular+aide,rural,master,level1,13.0,cauc,42.0,80.0
440.0,459.0,female,1980 Q2,free,cauc,regular,rural,bachelor,level1,8.0,cauc,3.0,3.0
442.0,536.0,male,1979 Q4,non-free,cauc,small,rural,bachelor,level1,6.0,cauc,35.0,69.0
545.0,536.0,female,1980 Q3,non-free,cauc,regular,urban,bachelor,level1,5.0,cauc,6.0,9.0
398.0,463.0,female,1979 Q4,free,afam,regular,urban,master,level1,6.0,cauc,2.0,2.0
,,male,1980 Q3,non-free,cauc,regular,suburban,bachelor,probation,14.0,cauc,18.0,42.0
395.0,434.0,male,1979 Q4,free,afam,regular+aide,inner-city,bachelor,apprentice,1.0,cauc,11.0,19.0
418.0,478.0,female,1980 Q2,free,afam,regular,suburban,bachelor,,4.0,cauc,11.0,20.0
410.0,478.0,female,1980 Q2,free,cauc,regular,rural,bachelor,level1,2.0,cauc,40.0,76.0
403.0,454.0,female,1980 Q3,free,cauc,regular+aide,urban,master,level1,12.0,cauc,7.0,10.0
424.0,484.0,female,1980 Q3,non-free,cauc,small,rural,bachelor,level1,9.0,cauc,3.0,3.0
393.0,463.0,female,1980 Q3,free,afam,regular,inner-city,master+,level1,8.0,cauc,11.0,16.0
565.0,576.0,male,1980 Q1,non-free,cauc,regular+aide,rural,master,level1,8.0,cauc,38.0,74.0
440.0,439.0,female,1980 Q3,free,cauc,regular+aide,rural,bachelor,level1,13.0,cauc,32.0,66.0
,,female,1980 Q3,non-free,afam,regular+aide,inner-city,bachelor,level1,20.0,afam,11.0,27.0
390.0,434.0,male,1980 Q3,free,afam,regular,urban,master,level1,6.0,cauc,2.0,2.0
465.0,513.0,male,1980 Q3,non-free,cauc,small,urban,master,level1,17.0,cauc,20.0,48.0
434.0,559.0,male,1980 Q2,free,cauc,regular+aide,rural,bachelor,level2,9.0,cauc,5.0,7.0
455.0,602.0,female,1980 Q2,non-free,cauc,small,suburban,bachelor,probation,0.0,cauc,18.0,43.0
434.0,506.0,female,1980 Q2,free,cauc,regular,rural,master,level1,6.0,cauc,10.0,13.0
514.0,528.0,male,1979 Q4,free,cauc,small,urban,bachelor,level1,13.0,cauc,6.0,9.0
448.0,489.0,female,1980 Q3,non-free,afam,regular,suburban,bachelor,apprentice,1.0,afam,11.0,21.0
410.0,423.0,female,1980 Q4,non-free,afam,regular+aide,inner-city,bachelor,level1,6.0,cauc,11.0,16.0
463.0,536.0,male,1980 Q3,non-free,cauc,regular,rural,master,level1,15.0,cauc,5.0,7.0
405.0,429.0,male,1980 Q3,non-free,cauc,small,rural,master,level1,6.0,cauc,29.0,62.0
425.0,463.0,female,1979 Q4,non-free,cauc,regular+aide,suburban,bachelor,level1,17.0,cauc,18.0,43.0
455.0,559.0,male,1980 Q1,non-free,cauc,regular,rural,master,level1,12.0,cauc,36.0,72.0
476.0,520.0,female,1980 Q1,free,afam,small,inner-city,bachelor,level1,11.0,cauc,11.0,27.0
500.0,513.0,male,1980 Q1,free,cauc,regular,rural,master,level3,16.0,cauc,34.0,68.0
465.0,473.0,female,1980 Q2,non-free,cauc,regular+aide,rural,master,level1,7.0,cauc,30.0,63.0
440.0,478.0,male,1980 Q1,free,cauc,small,rural,bachelor,level1,5.0,cauc,33.0,67.0
418.0,463.0,male,1980 Q1,free,afam,regular,inner-city,bachelor,probation,0.0,afam,11.0,27.0
433.0,513.0,male,1980 Q2,non-free,afam,regular+aide,suburban,master,level1,10.0,cauc,11.0,24.0
422.0,454.0,male,1980 Q3,non-free,cauc,small,rural,specialist,level2,8.0,cauc,14.0,38.0
413.0,473.0,female,1980 Q2,free,afam,regular+aide,suburban,bachelor,level1,21.0,afam,11.0,23.0
,,male,1980 Q1,non-free,cauc,regular+aide,rural,bachelor,level1,13.0,cauc,32.0,66.0
413.0,444.0,male,1980 Q1,free,afam,regular,rural,bachelor,apprentice,3.0,afam,24.0,56.0
431.0,459.0,male,1980 Q2,free,cauc,regular+aide,rural,master,level1,5.0,cauc,12.0,34.0
,,female,1978 Q4,free,cauc,small,rural,bachelor,,6.0,cauc,21.0,50.0
407.0,449.0,female,1978 Q4,free,afam,small,inner-city,master,level1,10.0,afam,11.0,18.0
445.0,494.0,male,1980 Q1,non-free,cauc,regular,rural,bachelor,apprentice,1.0,cauc,40.0,76.0
390.0,473.0,female,1980 Q3,non-free,afam,regular+aide,suburban,bachelor,,12.0,afam,11.0,20.0
430.0,500.0,female,1980 Q2,free,cauc,small,rural,bachelor,level1,3.0,cauc,39.0,75.0
474.0,536.0,male,1980 Q3,,afam,regular+aide,inner-city,bachelor,level1,20.0,,11.0,27.0
465.0,547.0,female,1979 Q4,non-free,cauc,regular,rural,bachelor,level1,19.0,cauc,37.0,73.0
437.0,500.0,female,1980 Q2,non-free,cauc,small,rural,bachelor,level1,22.0,cauc,40.0,76.0
,,male,1980 Q3,non-free,cauc,regular,rural,bachelor,level1,10.0,cauc,30.0,63.0
461.0,559.0,male,1979 Q3,non-free,cauc,regular,rural,bachelor,level1,20.0,cauc,31.0,64.0
455.0,547.0,female,1980 Q2,free,afam,regular,inner-city,bachelor,level1,24.0,afam,11.0,22.0
